"","specificEpithet","id","institutionCode","year","month","day","eventDate","stateProvince","county","references","lon","lat","geoclass","flowers","fruit","leaves","bbch.f","bbch.v","flagged","note","flagged_question","question_note","entered_by","imput_date.GPS","eventDate2","eventDate3","doy","doy.cent","bbch.v.scale","bbch.short"
"96","americana",16658107,"FSU",1967,3,31,"1967-03-31","Missouri","mcdonald","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16658107",-94.36057043,36.63852777,"county_centroid","Y","N","N",65,0,"","","","","SC","date","1967-3-31",1967-03-31,90,-14.2438057482656,1,1
"97","americana",4982140,"WIS",1926,5,8,"1926-05-08","Wisconsin","dane","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4982140",-89.42050383,43.06816145,"county_centroid","Y","N","N",65,0,"","","","","SC","","1926-5-8",1926-05-08,128,23.7561942517344,1,1
"98","americana",17193568,"NY",1902,5,4,"1902-05-04","Pennsylvania","","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17193568",-75.255176,40.201774,"geo_referenced","Y","N","Y",65,11,"","","","","SC","","1902-5-4",1902-05-04,124,19.7561942517344,3,2
"99","americana",16185668,"MOAR",2003,5,5,"2003-05-05","Pennsylvania","Bucks","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16185668",-75.32036,40.439317,"geo_referenced","Y","N","Y",65,14,"","","","","SC","","2003-5-5",2003-05-05,125,20.7561942517344,4,2
"100","americana",5152735,"WIS",1931,5,3,"1931-05-03","Wisconsin","trempealeau","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5152735",-91.36023038,44.30886042,"county_centroid","Y","N","Y",67,15,"","","","","SC","","1931-5-3",1931-05-03,123,18.7561942517344,4,2
"101","americana",13273686,"TENN",1969,4,19,"1969-04-19","Arkansas","yell","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13273686",-93.41370271,35.00455982,"county_centroid","Y","Y","Y",69,17,"","","Y","fruit AND flowers bbch?","SC","date","1969-4-19",1969-04-19,109,4.75619425173439,5,3
"102","americana",20393209,"PH",1908,5,5,"1908-05-05","Pennsylvania","lehigh","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393209",-75.59169798,40.61643793,"county_centroid","Y","N","Y",65,9,"","","","","SC","","1908-5-5",1908-05-05,126,21.7561942517344,2,1
"103","americana",20393215,"PH",1915,5,8,"1915-05-08","Pennsylvania","lehigh","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393215",-75.59169798,40.61643793,"county_centroid","Y","N","Y",67,17,"","","","","SC","","1915-5-8",1915-05-08,128,23.7561942517344,5,3
"104","americana",13793096,"COLO",1991,5,8,"1991-05-08","Colorado","Boulder","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13793096",-105.2826811,39.9817921,"geo_referenced","Y","N","Y",65,11,"","","","","SC","","1991-5-8",1991-05-08,128,23.7561942517344,3,2
"105","americana",24641959,"NY",1968,4,7,"1968-04-07","Kansas","Linn Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24641959",-94.702506,38.254844,"geo_referenced","Y","N","Y",65,9,"Y","two collection dates","","","SC","","1968-4-7",1968-04-07,98,-6.24380574826561,2,1
"106","americana",4161763,"TTRS",1981,3,18,"1981-03-18","Florida","Leon","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4161763",-84.27766976,30.45845973,"geo_referenced","Y","N","Y",65,0,"Y","multiple collection dates","","","SC","","1981-3-18",1981-03-18,77,-27.2438057482656,1,1
"107","americana",11585314,"IND",1920,5,25,"1920-05-25","Indiana","Steuben","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11585314",-84.893736,41.721717,"geo_referenced","Y","N","Y",65,17,"","","Y","65 or 67?","SC","","1920-5-25",1920-05-25,146,41.7561942517344,5,3
"108","americana",21268842,"UAM",1987,3,22,"1987-03-22","Arkansas","independence","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21268842",-91.5785779,35.73542151,"county_centroid","Y","N","N",65,0,"","","","","SC","","1987-3-22",1987-03-22,81,-23.2438057482656,1,1
"109","americana",25253314,"CalBG",2017,5,2,"2017-05-02","Wisconsin","Richland County","https://midwestherbaria.org/portal/collections/individual/index.php?occid=25253314",-90.29,43.2169444,"geo_referenced","Y","N","Y",65,10,"","","","","SC","","2017-5-2",2017-05-02,122,17.7561942517344,3,2
"110","americana",20393157,"PH",1939,4,29,"1939-04-29","Pennsylvania","Lancaster","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393157",-76.170507,39.754397,"geo_referenced","Y","N","Y",65,10,"","","","","SC","","1939-4-29",1939-04-29,119,14.7561942517344,3,2
"111","americana",11584055,"IND",1911,5,14,"1911-05-14","Indiana","Delaware","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11584055",-85.350891,40.341957,"geo_referenced","Y","N","Y",65,17,"","","","","SC","","1911-5-14",1911-05-14,134,29.7561942517344,5,3
"112","americana",24620562,"COLO",2008,5,17,"2008-05-17","New Mexico","Colfax","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24620562",-104.559959,36.885193,"geo_referenced","Y","N","N",65,0,"Y","two collection dates","","","SC","","2008-5-17",2008-05-17,138,33.7561942517344,1,1
"113","americana",5129828,"WIS",1958,5,10,"1958-05-10","Wisconsin","iowa","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5129828",-90.13356235,43.00165678,"county_centroid","Y","N","Y",67,19,"","","","","DB","","1958-5-10",1958-05-10,130,25.7561942517344,6,4
"114","americana",16192531,"NCU",1941,4,10,"1941-04-10","South Carolina","darlington","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16192531",-79.94826747,34.33294575,"county_centroid","Y","N","Y",65,9,"","","","","DB","date","1941-4-10",1941-04-10,100,-4.24380574826561,2,1
"115","americana",5282433,"WIS",1960,5,5,"1960-05-05","Wisconsin","sauk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5282433",-89.9457378,43.4276711,"county_centroid","Y","N","Y",65,17,"","","","","DB","","1960-5-5",1960-05-05,126,21.7561942517344,5,3
"116","americana",21204169,"EIU",1975,4,26,"1975-04-26","Illinois","Greene","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21204169",-90.5523,39.22811,"geo_referenced","Y","N","Y",65,9,"","","","","DB","","1975-4-26",1975-04-26,116,11.7561942517344,2,1
"117","americana",3849021,"APSC",1985,4,20,"1985-04-20","Tennessee","stewart","https://midwestherbaria.org/portal/collections/individual/index.php?occid=3849021",-87.83561416,36.50061502,"county_centroid","Y","N","Y",65,11,"","","","","DB","","1985-4-20",1985-04-20,110,5.75619425173439,3,2
"118","americana",16912416,"NCU",1963,4,13,"1963-04-13","Kentucky","henry","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16912416",-85.12097967,38.43891795,"county_centroid","Y","N","N",65,0,"","","","","DB","","1963-4-13",1963-04-13,103,-1.24380574826561,1,1
"119","americana",17027402,"MCA",1980,4,15,"1910-04-16","Pennsylvania","Carbon","https://midwestherbaria.org/portal/collections/individual/index.php?occid=17027402",-75.607964,40.787872,"geo_referenced","Y","N","N",65,0,"","","","","DB","","1980-4-15",1980-04-15,106,1.75619425173439,1,1
"120","americana",219478,"USU",1978,5,2,"1978-05-02","Utah","cache","https://midwestherbaria.org/portal/collections/individual/index.php?occid=219478",-111.7531422,41.72688282,"county_centroid","Y","N","Y",63,11,"","","","","DB","","1978-5-2",1978-05-02,122,17.7561942517344,3,2
"121","americana",20393169,"PH",1938,4,30,"1938-04-30","Pennsylvania","schuylkill","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393169",-76.21570582,40.70656482,"county_centroid","Y","N","Y",65,9,"","","","","DB","","1938-4-30",1938-04-30,120,15.7561942517344,2,1
"122","americana",5250666,"WIS",1891,5,10,"1891-05-10","Wisconsin","green","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5250666",-89.60833395,42.68060504,"county_centroid","Y","N","Y",65,17,"","","","","DB","","1891-5-10",1891-05-10,130,25.7561942517344,5,3
"123","americana",20393126,"PH",1899,5,4,"1899-05-04","Pennsylvania","Delaware","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393126",-75.341927,39.988004,"geo_referenced","Y","N","Y",65,17,"Y","two collection dates","","","DB","","1899-5-4",1899-05-04,124,19.7561942517344,5,3
"124","americana",12500753,"WCUH",2003,4,19,"2003-04-19","North Carolina","jackson","https://midwestherbaria.org/portal/collections/individual/index.php?occid=12500753",-83.13992836,35.28356264,"county_centroid","Y","N","Y",65,9,"","","","","DB","date","2003-4-19",2003-04-19,109,4.75619425173439,2,1
"125","americana",20393208,"PH",1914,5,23,"1914-05-23","Pennsylvania","Lehigh","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393208",-75.578449,40.556304,"geo_referenced","Y","N","Y",67,17,"","","","","DB","","1914-5-23",1914-05-23,143,38.7561942517344,5,3
"126","americana",5276880,"WIS",1930,5,6,"1930-05-06","Wisconsin","rock","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5276880",-89.07666033,42.67161866,"county_centroid","Y","N","Y",65,15,"","","","","DB","","1930-5-6",1930-05-06,126,21.7561942517344,4,2
"127","americana",24655965,"NY",1947,4,3,"1947-04-03","Texas","Anderson Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24655965",-95.630789,31.791143,"geo_referenced","Y","N","Y",65,9,"","","","","DB","","1947-4-3",1947-04-03,93,-11.2438057482656,2,1
"128","americana",20393352,"PH",1931,5,3,"1931-05-03","New Jersey","Gloucester","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393352",-75.266398,39.682097,"geo_referenced","Y","N","Y",65,17,"","","","","DB","","1931-5-3",1931-05-03,123,18.7561942517344,5,3
"129","americana",3045618,"DBG",1991,5,1,"1991-05-01","Colorado","Arapahoe","https://midwestherbaria.org/portal/collections/individual/index.php?occid=3045618",-104.802835,39.713789,"geo_referenced","Y","N","Y",65,7,"","","","","DB","","1991-5-1",1991-05-01,121,16.7561942517344,2,1
"130","americana",4458072,"F",1946,5,8,"1946-05-08","Illinois","lake","https://midwestherbaria.org/portal/collections/individual/index.php?occid=4458072",-88.00674943,42.3310322,"county_centroid","Y","N","Y",65,11,"","","","","DB","","1946-5-8",1946-05-08,128,23.7561942517344,3,2
"131","americana",13268949,"TENN",1972,4,29,"1972-04-29","Tennessee","humphreys","https://midwestherbaria.org/portal/collections/individual/index.php?occid=13268949",-87.78117495,36.03148109,"county_centroid","Y","N","Y",67,17,"","","","","DB","date","1972-4-29",1972-04-29,120,15.7561942517344,5,3
"132","americana",10381685,"USCS",1980,4,11,"198 -04-11","South Carolina","spartanburg","https://midwestherbaria.org/portal/collections/individual/index.php?occid=10381685",-81.99037541,34.93874745,"county_centroid","Y","N","Y",67,17,"","","","","DB","date","1980-4-11",1980-04-11,102,-2.24380574826561,5,3
"133","americana",21206548,"EIU",1987,4,21,"1987-04-21","Illinois","Shelby","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21206548",-88.682794,39.482705,"geo_referenced","Y","N","Y",65,9,"","","","","DB","","1987-4-21",1987-04-21,111,6.75619425173439,2,1
"134","americana",22620030,"KANU",1969,4,25,"1969-04-25","Kansas","Elk","https://midwestherbaria.org/portal/collections/individual/index.php?occid=22620030",-95.98615,37.60116,"geo_referenced","Y","N","Y",65,17,"","","","","DB","","1969-4-25",1969-04-25,115,10.7561942517344,5,3
"135","americana",5894060,"MISS",1970,4,11,"1970-04-11","Mississippi","De Soto","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5894060",-90.1673164,34.8348204,"geo_referenced","Y","N","N",67,0,"Y","small section","","","DB","","1970-4-11",1970-04-11,101,-3.24380574826561,1,1
"136","americana",11583239,"IND",1933,5,9,"1933-05-09","Indiana","Adams","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11583239",-84.940544,40.615269,"geo_referenced","Y","N","Y",65,11,"","","","","DB","","1933-5-9",1933-05-09,129,24.7561942517344,3,2
"137","americana",19993322,"NY",1959,5,3,"1959-05-03","Colorado","Boulder Co.","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19993322",-105.299316,40.00229,"geo_referenced","Y","N","Y",65,9,"","","","","DB","","1959-5-3",1959-05-03,123,18.7561942517344,2,1
"138","americana",19211221,"UCHT",2002,4,6,"2002-04-06","Georgia","catoosa","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211221",-85.14471433,34.88942304,"county_centroid","Y","N","Y",65,15,"","","","","DB","date","2002-4-6",2002-04-06,96,-8.24380574826561,4,2
"139","americana",5105722,"WIS",1964,5,7,"1964-05-07","Wisconsin","dane","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5105722",-89.42050383,43.06816145,"county_centroid","Y","N","Y",65,15,"","","","","DB","","1964-5-7",1964-05-07,128,23.7561942517344,4,2
"140","americana",19211396,"UCHT",1986,4,1,"1986-04-01","Tennessee","hamilton","https://midwestherbaria.org/portal/collections/individual/index.php?occid=19211396",-85.17021823,35.17822485,"county_centroid","Y","N","Y",65,7,"","","","","DB","date","1986-4-1",1986-04-01,91,-13.2438057482656,2,1
"141","americana",20393171,"PH",1952,5,11,"1952-05-11","Pennsylvania","monroe","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393171",-75.33934026,41.05922562,"county_centroid","Y","N","Y",67,15,"","","","","DB","","1952-5-11",1952-05-11,132,27.7561942517344,4,2
"142","americana",5071169,"WIS",1979,5,14,"1979-05-14","Wisconsin","green","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5071169",-89.60833395,42.68060504,"county_centroid","Y","N","Y",65,17,"","","","","DB","","1979-5-14",1979-05-14,134,29.7561942517344,5,3
"143","americana",5108118,"WIS",1972,5,17,"1972-05-17","Wisconsin","dane","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5108118",-89.42050383,43.06816145,"county_centroid","Y","N","Y",65,15,"","","","","DB","","1972-5-17",1972-05-17,138,33.7561942517344,4,2
"144","americana",5113463,"WIS",1900,5,14,"1900-05-14","Wisconsin","racine","https://midwestherbaria.org/portal/collections/individual/index.php?occid=5113463",-88.05642847,42.74889288,"county_centroid","Y","N","Y",65,11,"","","","","DB","","1900-5-14",1900-05-14,134,29.7561942517344,3,2
"145","americana",15929026,"NCU",1942,4,8,"1942-04-08","North Carolina","orange","https://midwestherbaria.org/portal/collections/individual/index.php?occid=15929026",-79.1273705,36.05478028,"county_centroid","Y","N","Y",65,9,"","","","","DB","date","1942-4-8",1942-04-08,98,-6.24380574826561,2,1
"146","americana",11584063,"IND",1911,5,14,"1911-05-14","Indiana","Delaware","https://midwestherbaria.org/portal/collections/individual/index.php?occid=11584063",-85.350891,40.341957,"geo_referenced","Y","N","Y",67,19,"","","","","DB","","1911-5-14",1911-05-14,134,29.7561942517344,6,4
"147","americana",16574937,"VDB",1960,4,29,"1960-04-29","Virginia","montgomery","https://midwestherbaria.org/portal/collections/individual/index.php?occid=16574937",-80.38792767,37.16766958,"county_centroid","Y","N","Y",65,15,"","","","","DB","date","1960-4-29",1960-04-29,120,15.7561942517344,4,2
"148","americana",7188912,"ILL",1960,5,1,"1960-05-01","Illinois","peoria","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7188912",-89.7623937,40.78605253,"county_centroid","Y","N","Y",65,11,"","","","","DB","","1960-5-1",1960-05-01,122,17.7561942517344,3,2
"149","americana",10426240,"MTSU",1992,4,3,"1992-04-03","Tennessee","lincoln","https://midwestherbaria.org/portal/collections/individual/index.php?occid=10426240",-86.57612811,35.14381158,"county_centroid","Y","N","Y",64,9,"","","","","DB","","1992-4-3",1992-04-03,94,-10.2438057482656,2,1
"150","americana",21206557,"EIU",1981,4,26,"1981-04-26","Illinois","Whiteside","https://midwestherbaria.org/portal/collections/individual/index.php?occid=21206557",-89.871164,41.953457,"geo_referenced","Y","N","Y",65,9,"","","","","DB","","1981-4-26",1981-04-26,116,11.7561942517344,2,1
"151","americana",24069613,"VT",1887,4,13,"1887-04-13","Rhode Island","Providence","https://midwestherbaria.org/portal/collections/individual/index.php?occid=24069613",-71.42199,41.82362,"geo_referenced","Y","N","Y",65,17,"","","","","DB","date","1887-4-13",1887-04-13,103,-1.24380574826561,5,3
"152","americana",20393189,"PH",1915,5,1,"1915-05-01","Pennsylvania","allegheny","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393189",-79.9797975,40.46986014,"county_centroid","Y","N","Y",65,15,"","","","","DB","","1915-5-1",1915-05-01,121,16.7561942517344,4,2
"153","americana",20393130,"PH",1900,5,5,"1900-05-05","Pennsylvania","delaware","https://midwestherbaria.org/portal/collections/individual/index.php?occid=20393130",-75.39890391,39.92169997,"county_centroid","Y","N","Y",65,15,"","","","","DB","","1900-5-5",1900-05-05,125,20.7561942517344,4,2
"154","americana",7444154,"NCSC",1939,5,7,"1939-05-07","Minnesota","dakota","https://midwestherbaria.org/portal/collections/individual/index.php?occid=7444154",-93.06892787,44.6839123,"county_centroid","Y","N","Y",65,17,"","","","","DB","date","1939-5-7",1939-05-07,127,22.7561942517344,5,3
