"id","type","modified","language","license","rightsHolder","accessRights","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","occurrenceRemarks","recordNumber","recordedBy","sex","reproductiveCondition","occurrenceStatus","preparations","disposition","otherCatalogNumbers","associatedMedia","samplingProtocol","eventDate","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","fieldNumber","higherGeography","continent","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","minimumElevationInMeters","maximumElevationInMeters","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","identifiedBy","dateIdentified","identificationReferences","identificationRemarks","identificationQualifier","typeStatus","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship"
"e6de2212-76dd-4a47-b8b5-44770a555cf7","http://purl.org/dc/dcmitype/PhysicalObject","2018-02-01 09:42:18.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/e6de2212-76dd-4a47-b8b5-44770a555cf7","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","e6de2212-76dd-4a47-b8b5-44770a555cf7","barcode-00770679","","","E. F. Williams","","","present","Sheet","in collection","","[see Simple Media extension]","","1898-08-21/1898-08-21","","","","","","","","","North America;United States of America;Massachusetts;Plymouth County;","North America","","","United States of America","US","Massachusetts","Plymouth County","Plymouth","Plymouth","Plymouth","","","","","","","","","","","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"30f1ce38-92c9-42d7-a88e-a6064024ce52","http://purl.org/dc/dcmitype/PhysicalObject","2015-08-06 13:03:54.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/30f1ce38-92c9-42d7-a88e-a6064024ce52","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","30f1ce38-92c9-42d7-a88e-a6064024ce52","barcode-00770684","","17257","M. L. Fernald","","","present","Sheet","in collection","","[see Simple Media extension]","","1918-08-04/1918-08-04","","","","","","August 4, 1918","","17257","North America;United States of America;Massachusetts;Barnstable County;","North America","","","United States of America","US","Massachusetts","Barnstable County","Brewster","Brewster","Brewster","","","","","","","","","","","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"88a1aabc-6689-40ec-8a48-027306c34425","http://purl.org/dc/dcmitype/PhysicalObject","2015-08-06 13:03:59.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/88a1aabc-6689-40ec-8a48-027306c34425","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","88a1aabc-6689-40ec-8a48-027306c34425","barcode-00770669","","","[no data available]","","","present","Sheet","in collection","","[see Simple Media extension]","","1905-07-25/1905-07-25","","","","","","","","","North America;United States of America;Massachusetts;Bristol County;","North America","","","United States of America","US","Massachusetts","Bristol County","Dartmouth","Dartmouth","Dartmouth","","","","","","","","","","","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"debc12fc-74a1-4268-b05a-d2b682be08cd","http://purl.org/dc/dcmitype/PhysicalObject","2015-08-06 13:04:03.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/debc12fc-74a1-4268-b05a-d2b682be08cd","urn:lsid:biocol.org:col:15406","urn:lsid:biocol.org:col:15406","","A","A","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","debc12fc-74a1-4268-b05a-d2b682be08cd","barcode-00770685","","44805","E. J. Palmer","","","present","Sheet","in collection","","[see Simple Media extension]","","1939-07-02/1939-07-02","","","","","","July 2, 1939","","44805","North America;United States of America;Massachusetts;Barnstable County;","North America","","","United States of America","US","Massachusetts","Barnstable County","Orleans","Orleans","Orleans","","","","","","","","","","","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"a634e0f3-bede-40bd-b0cb-0ef35294e602","http://purl.org/dc/dcmitype/PhysicalObject","2015-08-06 13:04:07.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/a634e0f3-bede-40bd-b0cb-0ef35294e602","urn:lsid:biocol.org:col:15631","urn:lsid:biocol.org:col:15631","","GH","GH","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","a634e0f3-bede-40bd-b0cb-0ef35294e602","barcode-00770686","","3","E. F. Williams","","","present","Sheet","in collection","","[see Simple Media extension]","","1896-07-05/1896-07-05","","","","","","July 5. 1896","","3","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Barnstable Town","Barnstable Town","","","","","","","","","","","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"d03e6cdf-c476-4492-9a4c-340f9cd2287a","http://purl.org/dc/dcmitype/PhysicalObject","2015-08-06 13:04:12.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/d03e6cdf-c476-4492-9a4c-340f9cd2287a","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","d03e6cdf-c476-4492-9a4c-340f9cd2287a","barcode-00770687","","","C. I. Cheney","","","present","Sheet","in collection","","[see Simple Media extension]","","1899-07-05/1899-07-05","","","","","","July 5, 1899","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Barnstable Town","Barnstable Town","","","","","","","","","","","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"d07590d8-8a27-4860-be5b-3859fe379480","http://purl.org/dc/dcmitype/PhysicalObject","2015-08-06 13:04:16.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/d07590d8-8a27-4860-be5b-3859fe379480","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","d07590d8-8a27-4860-be5b-3859fe379480","barcode-00770688","","","C. I. Cheney","","","present","Sheet","in collection","","[see Simple Media extension]","","1900-07-09/1900-07-09","","","","","","July 9, 1900","","","North America;United States of America;Massachusetts;","North America","","","United States of America","US","Massachusetts","","","Barnstable Town","Barnstable Town","","","","","","","","","","","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"98f8a877-9257-4611-b262-9a259ed3789e","http://purl.org/dc/dcmitype/PhysicalObject","2015-08-06 13:04:20.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/98f8a877-9257-4611-b262-9a259ed3789e","urn:lsid:biocol.org:col:15631","urn:lsid:biocol.org:col:15631","","GH","GH","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","98f8a877-9257-4611-b262-9a259ed3789e","barcode-00770689","","17256","M. L. Fernald","","","present","Sheet","in collection","","[see Simple Media extension]","","1918-07-26/1918-07-26","","","","","","July 26, 1918","","17256","North America;United States of America;Massachusetts;Barnstable County;","North America","","","United States of America","US","Massachusetts","Barnstable County","Chatham","Chatham","Chatham","","","","","","","","","","","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"988a8c73-de35-48a4-84da-506f1a259c36","http://purl.org/dc/dcmitype/PhysicalObject","2015-08-06 13:04:25.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/988a8c73-de35-48a4-84da-506f1a259c36","urn:lsid:biocol.org:col:15406","urn:lsid:biocol.org:col:15406","","A","A","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","988a8c73-de35-48a4-84da-506f1a259c36","barcode-00770690","","10127","M. L. Fernald & B. Long","","","present","Sheet","in collection","","[see Simple Media extension]","","1913-09-09/1913-09-09","","","","","","September 9, 1913","","10127","North America;United States of America;Massachusetts;Barnstable County;","North America","","","United States of America","US","Massachusetts","Barnstable County","Chatham","Chatham","Chatham","","","","","","","","","","","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"c4b39841-eed9-4ac9-8864-d677983c4c26","http://purl.org/dc/dcmitype/PhysicalObject","2015-08-06 13:04:29.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/c4b39841-eed9-4ac9-8864-d677983c4c26","urn:lsid:biocol.org:col:15406","urn:lsid:biocol.org:col:15406","","A","A","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","c4b39841-eed9-4ac9-8864-d677983c4c26","barcode-00770691","","17256","M. L. Fernald","","","present","Sheet","in collection","","[see Simple Media extension]","","1918-07-26/1918-07-26","","","","","","July 26, 1918","","17256","North America;United States of America;Massachusetts;Barnstable County;","North America","","","United States of America","US","Massachusetts","Barnstable County","Chatham","Chatham","Chatham","","","","","","","","","","","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"8ee0a4b5-c663-4281-92f1-2667b8da5065","http://purl.org/dc/dcmitype/PhysicalObject","2015-08-06 13:04:34.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/8ee0a4b5-c663-4281-92f1-2667b8da5065","urn:lsid:biocol.org:col:15406","urn:lsid:biocol.org:col:15406","","A","A","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","8ee0a4b5-c663-4281-92f1-2667b8da5065","barcode-00770692","","10126","M. L. Fernald & B. Long","","","present","Sheet","in collection","","[see Simple Media extension]","","1913-09-09/1913-09-09","","","","","","September 9, 1913","","10126","North America;United States of America;Massachusetts;Barnstable County;","North America","","","United States of America","US","Massachusetts","Barnstable County","Chatham","Chatham","Chatham","","","","","","","","","","","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"e6810ca2-e81b-4cc4-b0df-baeb9a90f2a5","http://purl.org/dc/dcmitype/PhysicalObject","2016-05-20 11:12:04.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/e6810ca2-e81b-4cc4-b0df-baeb9a90f2a5","urn:lsid:biocol.org:col:15631","urn:lsid:biocol.org:col:15631","","GH","GH","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","e6810ca2-e81b-4cc4-b0df-baeb9a90f2a5","barcode-00770693","","10127","M. L. Fernald & B. Long","","","present","Sheet","in collection","","[see Simple Media extension]","","1913-09-09","","","1913","9","9","September 9. 1913","","10127","North America;United States of America;Massachusetts;Barnstable County;","North America","","","United States of America","US","Massachusetts","Barnstable County","Chatham","Chatham","Chatham","","","","","","","","","","","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"402da877-5693-4417-b415-8adae4dffef4","http://purl.org/dc/dcmitype/PhysicalObject","2015-08-06 13:04:45.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/402da877-5693-4417-b415-8adae4dffef4","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","402da877-5693-4417-b415-8adae4dffef4","barcode-00770694","","10126","M. L. Fernald & B. Long","","","present","Sheet","in collection","","[see Simple Media extension]","","1913-09-09/1913-09-09","","","","","","September 9, 1913","","10126","North America;United States of America;Massachusetts;Barnstable County;","North America","","","United States of America","US","Massachusetts","Barnstable County","Chatham","Chatham","Chatham","","","","","","","","","","","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
"8ebcd4e5-90c3-4236-b42a-10cfb45aba59","http://purl.org/dc/dcmitype/PhysicalObject","2015-08-06 13:04:50.0","en","https://huh.harvard.edu/pages/use","President and Fellows of Harvard College","https://huh.harvard.edu/access-digital-reproductions-works-public-domain","http://data.huh.harvard.edu/8ebcd4e5-90c3-4236-b42a-10cfb45aba59","urn:lsid:biocol.org:col:15868","urn:lsid:biocol.org:col:15868","","NEBC","NEBC","Harvard University Herbaria: Vascular Plants of North America","PreservedSpecimen","","","{huh_taxonomic_group: Vascular, huh_project_id: 3, huh_project_name: New England Vascular Plants TCN}","8ebcd4e5-90c3-4236-b42a-10cfb45aba59","barcode-00770695","","10127","M. L. Fernald & B. Long","","","present","Sheet","in collection","","[see Simple Media extension]","","1913-09-09/1913-09-09","","","","","","September 9, 1913","","10127","North America;United States of America;Massachusetts;Barnstable County;","North America","","","United States of America","US","Massachusetts","Barnstable County","Chatham","Chatham","Chatham","","","","","","","","","","","","","","","Rhododendron viscosum (Linnaeus) Torrey","Ericaceae","Rhododendron","viscosum","","(Linnaeus) Torrey"
